hour,p_import_mw,p_export_mw,p_ely_mw,p_fc_mw,p_dg_mw,p_curt_mw,soc_mwh,objective_eur
187,8.605422826933335,0.0,2.1057318124709966e-10,1.5963605495139806e-11,8.822475889557034e-13,0.0,1.923795085836352e-10,80479.75671709822
188,7.966926685465781,0.0,3.873672404903463e-10,2.0095143374516823e-12,1.822819446940956e-11,0.0,3.181649140375323e-10,76981.37557837335
189,6.994062586944476,0.0,2.5319243732474745e-10,2.2494490662033094e-11,8.363725579913594e-12,0.0,2.216933426582678e-10,74111.06231422909
190,9.596145291093185,0.0,1.7484367679332935e-10,1.5210809337060215e-11,0.0,0.0,1.5414517179444012e-10,72059.17620827432
191,9.568508988898175,0.0,3.1114854527123406e-10,6.486947687223274e-12,0.0,0.0,2.46215318242949e-10,68315.3313474952
192,5.971804414800123,0.0,6.028123123747042e-10,9.70852067798081e-12,0.0,0.0,4.685301927965325e-10,66603.00375585273
193,3.3710392114952654,0.0,7.207495557242319e-10,1.6168543224976686e-11,3.75538270545518e-12,0.0,5.973271188860274e-10,64308.96020420204
194,2.0620430007348785,0.0,1.0406000388532411e-09,1.8018545376361986e-11,1.820819116990616e-11,0.0,8.517618233572685e-10,63665.6611988924
195,3.642398393901444,0.0,1.224689847849112e-09,3.665243900166501e-11,1.3740868079000863e-11,0.0,1.0140312970274037e-09,63464.98275228059
196,3.2501051827489693,0.0,7.36227686016056e-10,7.165212537209052e-11,0.0,0.0,6.537731789226944e-10,63885.914314039015
197,4.238552470806477,0.0,5.116998288528393e-10,4.484291303656123e-11,0.0,0.0,4.494691990777156e-10,64388.68433353401
198,3.2546228094717105,0.0,7.294159318852218e-10,2.930267511762277e-11,0.0,0.0,5.76056315201558e-10,66221.12951077677
199,5.515892295038515,0.0,5.256745826340851e-10,4.043642673561905e-11,0.0,0.0,4.4670469124515753e-10,67505.49775263804
200,6.630467000498271,0.0,1.9595187893760875e-09,2.483717464196603e-11,0.0,0.0,1.4441668288147376e-09,70833.37233504209
201,10.186811706154685,0.0,5.52198477647911e-10,9.854824644326703e-11,0.0,0.0,5.88480429846395e-10,71679.5580637537
202,4.444740568756437,0.0,1.5034421639507282e-09,1.7448172779467348e-11,0.0,0.0,1.1743974790103162e-09,74808.78621574919
203,12.03325658783452,0.0,1.1212648292751823e-09,5.65490045234389e-11,0.0,0.0,9.89709948054478e-10,76677.91427572012
204,11.113586185547058,0.0,1.4768117688808139e-09,3.938550704745864e-11,0.0,0.0,1.2207875726278068e-09,77923.045893633
205,7.91532892646988,0.0,1.2254384457383551e-09,7.206607670403578e-11,0.0,0.0,1.048655451595062e-09,79216.3859021126
206,7.889919152542726,0.0,6.683274132293417e-10,7.44632806697546e-11,0.0,0.0,6.098921575270969e-10,83641.1171903883
207,11.120247696466146,0.0,8.900856982984655e-10,3.710398877581375e-11,0.0,0.0,7.164967297212305e-10,86430.9392583517
208,7.574647998248116,0.0,1.6355146304714158e-09,3.821889250060882e-11,0.0,0.0,1.2648947791135442e-09,88797.80002072998
209,9.010011669498246,0.0,3.531471826363784e-09,1.391060302585074e-11,0.0,0.0,2.7753847221472446e-09,91047.0607322277
