hour,p_import_mw,p_export_mw,p_ely_mw,p_fc_mw,p_dg_mw,p_curt_mw,soc_mwh,objective_eur
1168,4.867574487067935,0.0,3.2192330515214953e-10,1.9538919559645972e-11,1.0067658716200994e-11,0.0,2.5044176383035547e-10,62820.306230950235
1169,4.322453911057195,0.0,4.187892884639818e-10,2.2292689935358165e-11,1.244657283987155e-11,0.0,3.195121924261084e-10,63627.59550370635
1170,5.984569840071474,0.0,3.4390887019786247e-10,2.6521747535434505e-11,8.651859624125205e-12,0.0,2.7762517958069433e-10,64326.26560323258
1171,4.890553259245896,0.0,3.1119608776346283e-10,2.37628752779163e-11,1.3626495319286978e-11,0.0,2.4890280991916847e-10,63256.99839334088
1172,5.132914142349591,0.0,3.648243824983331e-10,2.4370874144922944e-11,1.600989388023345e-11,0.0,2.7815572653988375e-10,63580.14887080187
1173,5.303844323434254,0.0,3.2335561943150393e-10,2.843052752774848e-11,1.6216772614506326e-11,0.0,2.497729312197717e-10,63735.182475923684
1174,4.171600951874813,0.0,2.1104519403647578e-10,2.550108102647785e-11,1.6288542045180057e-11,0.0,1.68655228732236e-10,62536.16625090347
1175,5.372791544707683,0.0,1.120542897437138e-09,1.8646243191396247e-11,7.1986062925418585e-12,0.0,7.952117152923645e-10,63622.998726174395
1176,4.830453819995669,0.0,8.639394255746538e-10,6.477642764796315e-11,0.0,0.0,6.975139474301364e-10,63288.98762131787
1177,3.8156916031405608,0.0,8.830333595782147e-10,5.7048098900113845e-11,0.0,0.0,6.991218405641263e-10,62965.210950602755
1178,3.525829879460055,0.0,1.0308232773979337e-09,5.6167126179804e-11,1.995931799943266e-12,0.0,8.04471572682798e-10,63028.21414931194
1179,2.674997458201209,0.0,9.953072033243943e-10,6.532154786495832e-11,3.928321962737584e-13,0.0,7.910388726468081e-10,63441.753566409636
1180,5.806642860177834,0.0,1.0053378259182967e-09,6.226997991239623e-11,0.0,0.0,7.995593350965615e-10,63499.914775299236
1181,3.960749032623953,0.0,2.118759445342279e-09,6.24848582670054e-11,1.3648734186489243e-11,0.0,1.5811054072158612e-09,62468.96539923065
1182,3.1071841261493445,0.0,6.093687162710994e-09,1.4618635688008582e-10,0.0,0.0,4.4252537494864025e-09,63701.51084515181
1183,7.620932589725041,0.0,1.9761346990551886e-10,3.2491399226860917e-10,0.0,0.0,7.22737182010552e-10,64649.2658499279
1184,5.0344041275456055,0.0,4.643267459115857e-10,5.114390900071344e-11,1.9773868578534172e-11,0.0,4.2399367451136615e-10,63665.42295515048
1185,5.709674905397183,0.0,4.2061336823728983e-10,2.8215857294248865e-11,2.189055635685922e-11,0.0,3.555484314222687e-10,64372.50999884148
1186,6.878268985225491,0.0,4.335594784193483e-10,1.9617324143194892e-11,2.184449477685297e-11,0.0,3.616854841177035e-10,64166.83783073175
1187,6.461364192653799,0.0,2.4339973881588427e-10,2.3878914502345102e-11,1.2129621948273177e-11,0.0,2.2288947432665327e-10,62106.83953412487
1188,7.548661582769332,0.0,4.5879350581141985e-10,7.734331348989809e-12,2.5395632192667173e-11,0.0,3.65622639873982e-10,62048.46778158826
1189,3.8249376550801784,0.0,3.820482053983865e-10,2.4954146679636605e-11,2.5301167632580836e-11,0.0,3.193655467558197e-10,60794.495593605985
1190,3.8400523942809457,0.0,3.4820873862257486e-10,2.2439663702918822e-11,2.4042361204921603e-11,0.0,2.8808648470696195e-10,62217.92576115141
1191,5.0860025591697795,0.0,3.702116771522752e-10,2.0872447707404545e-11,2.3416722624365697e-11,0.0,2.98177826548733e-10,63088.45216773911
1192,6.198801006870656,0.0,3.4261038163200176e-10,2.218190615010105e-11,2.105486016299791e-11,0.0,2.793332128274965e-10,62877.96206221044
1193,5.471400060724419,0.0,3.4187338392441505e-10,2.2488463204877777e-11,2.0493943893113754e-11,0.0,2.7351538818750427e-10,62079.356370230664
1194,3.862831707295362,0.0,2.512296439078039e-10,2.269909581726846e-11,1.2899309179103373e-11,0.0,2.081806136376021e-10,61305.531597614565
1195,5.479620446016835,0.0,2.0539358290924366e-10,1.8492180880735695e-11,8.557293098188937e-12,0.0,1.6639383257878127e-10,60966.3573834497
1196,5.415523069269168,0.0,2.2006330710959025e-10,1.6438321964306136e-11,1.074858196112443e-11,0.0,1.6947516725653068e-10,59794.76479890499
1197,3.118171814496831,0.0,2.2603228354517822e-10,1.862412989191036e-11,1.3956252347376918e-11,0.0,1.7085000444793274e-10,58902.7780738831
1198,6.15277502832578,0.0,2.336874996372139e-10,2.080095330485024e-11,1.5741602110279066e-11,0.0,1.7282004044161146e-10,59250.08559205434
1199,4.660128097545837,0.0,3.7366589251824886e-10,1.596126109842195e-11,0.0,0.0,2.786272401180323e-10,57621.0845762042
1200,4.139627091769883,0.0,3.609483698661325e-10,2.36576507638033e-11,0.0,0.0,2.837188110484252e-10,57219.20516654063
1201,3.9501185009032787,0.0,5.016306249346558e-10,2.527440307742389e-11,1.84463275239272e-13,0.0,3.807520713048419e-10,57452.51423086816
1202,4.408179066363258,0.0,3.8570644627905396e-10,3.188339087720872e-11,0.0,0.0,3.131978958787381e-10,57469.26612377139
1203,2.799093234979572,0.0,4.809914755679032e-10,2.894799065840656e-11,0.0,0.0,3.6770698296521704e-10,57609.336988552845
1204,3.6069557023876135,0.0,3.390443547393949e-10,3.162473839118105e-11,0.0,0.0,2.7768307211236197e-10,58092.175879859555
1205,6.590572033613749,0.0,5.945083535778564e-10,2.4354804591991883e-11,0.0,0.0,4.45684583291166e-10,58886.98478647867
1206,5.129363453041748,0.0,4.1546590305120525e-10,3.707862182711359e-11,0.0,0.0,3.41748809045361e-10,57906.187338412776
1207,6.820961643439781,0.0,6.124803834658039e-10,2.8654844601479184e-11,0.0,0.0,4.67295082550869e-10,58236.16054349563
1208,7.401340914382104,0.0,3.1158325430839997e-10,3.832987438564819e-11,0.0,0.0,2.722954485328192e-10,57661.39460305755
1209,6.244220559225312,0.0,8.109381655701116e-10,2.6714473965375927e-11,4.35949512196923e-13,0.0,5.914269977353728e-10,57825.37808163905
1210,3.6555485694950014,0.0,7.052957450515962e-10,5.133043215850327e-11,0.0,0.0,5.57428028875798e-10,59043.0115405287
1211,7.438344747263348,0.0,4.915254833216777e-10,4.3861900596074384e-11,0.0,0.0,4.117039963625701e-10,60445.64669206752
1212,6.16000807188922,0.0,7.132418852524955e-10,3.401794389777742e-11,1.411314697207119e-12,0.0,5.463088473801622e-10,60577.92856555787
1213,7.514112969131325,0.0,4.054257204453102e-10,4.293584678973334e-11,0.0,0.0,3.501604327858455e-10,60680.474706822155
1214,6.35210025862611,0.0,7.563710456658407e-10,2.7806914285044107e-11,4.298252347279265e-12,0.0,5.713821934911002e-10,60941.57768815557
1215,5.503945503176389,0.0,3.780955434291964e-10,4.8370722814582115e-11,0.0,0.0,3.282376640273807e-10,60428.937128594844
1216,5.551618512271693,0.0,3.954830716177003e-10,2.8613327080054052e-11,0.0,0.0,3.1193415786639416e-10,60557.861556300275
1217,4.753084989813841,0.0,8.427736074075187e-10,2.5946890857754183e-11,2.5001136951747445e-12,0.0,6.252968548762702e-10,61475.48237309816
1218,3.7976828623821612,0.0,4.272617886989402e-10,5.244545271916307e-11,0.0,0.0,3.6946330722192456e-10,61970.886626034
1219,3.9140087050097656,0.0,6.404520890651045e-10,3.2935674451198e-11,0.0,0.0,4.863966672002687e-10,63289.68241073142
1220,4.4355656747224925,0.0,5.985995271879395e-10,4.3466789013496616e-11,0.0,0.0,4.689323148387334e-10,63990.613215341014
1221,4.390787343735382,0.0,4.73442722056743e-10,4.2358876816203907e-11,0.0,0.0,3.787016486411876e-10,64622.36568879922
1222,3.725971471756664,0.0,6.025969458821661e-10,3.6355972653192986e-11,0.0,0.0,4.562021383623194e-10,65766.87485753643
1223,3.8026573082509434,0.0,5.527521039641104e-10,4.08519312056768e-11,0.0,0.0,4.3341718132236106e-10,66532.19022677766
1224,4.637427434143526,0.0,9.078669695973143e-10,3.54120432231307e-11,4.82515520224711e-12,0.0,6.858620757142938e-10,67281.74566402759
1225,3.9858612104270494,0.0,6.043542934618559e-10,5.6302303172105945e-11,0.0,0.0,5.023517024031955e-10,67236.52001895627
1226,4.707041541277543,0.0,6.523779585557413e-10,4.260829834958884e-11,0.0,0.0,5.124174155373015e-10,67159.56465398292
1227,3.8293033818043805,0.0,7.862876962697631e-10,4.311034850040448e-11,0.0,0.0,6.079029695819238e-10,66814.86176964786
1228,5.302801283151547,0.0,1.1719108471539817e-09,5.005776958269351e-11,4.328198076378584e-12,0.0,8.903181346866557e-10,67689.80476311153
1229,4.497891638655033,0.0,1.44145343151121e-09,6.831204683853368e-11,1.0163952931517723e-11,0.0,1.1203726907205572e-09,67333.23340147089
1230,5.833411429573064,0.0,2.2628849584170866e-09,8.5661885574831e-11,9.208354030362494e-12,0.0,1.7253405144943506e-09,67639.57489500911
1231,4.779762956385199,0.0,2.033748053400679e-10,1.2827693209595808e-10,5.232635765165336e-12,0.0,3.677397978594532e-10,67141.35769679556
1232,6.81891271448899,0.0,4.359825759112687e-10,2.7543751610652235e-11,1.2798961389680544e-11,0.0,3.5254968523275056e-10,67204.72510617824
1233,7.778689748799133,0.0,3.18845853233662e-10,2.1957972913587844e-11,3.5598823899137996e-12,0.0,2.762598492355953e-10,66209.63223311855
1234,5.8486328841745845,0.0,5.089646560255958e-10,2.1540511637105324e-11,1.5058814324275258e-11,0.0,3.9037219929022526e-10,66241.4403900871
1235,6.791961275716413,0.0,2.2534999586326118e-10,2.6906857791294725e-11,3.713693498727178e-12,0.0,2.1211664887033707e-10,64868.115157855944
1236,5.611567543889795,0.0,3.7295085227712747e-10,1.5583034612693545e-11,1.541834326416881e-11,0.0,2.8898010201956265e-10,64211.62225842673
1237,7.1004156604227315,0.0,2.458275794906057e-10,2.087632631887243e-11,5.2969662976372705e-12,0.0,2.1071077006196452e-10,63591.48281397498
1238,4.625838632472996,0.0,2.41521920168239e-10,1.6815591170745182e-11,8.594364062158334e-12,0.0,1.9452905997316034e-10,62237.01246076634
1239,5.083928234176182,0.0,3.252829226665414e-10,1.4948313064931128e-11,1.1793714600765838e-11,0.0,2.5224536905995104e-10,62688.47567958125
1240,6.606264323138669,0.0,4.852110680930435e-10,1.8268967929935864e-11,1.5128004951509692e-11,0.0,3.73349431472702e-10,63800.375368320725
1241,5.111269851819997,0.0,4.4064366875020516e-10,2.9602519540472536e-11,1.2995667968748818e-11,0.0,3.5401957934408044e-10,64113.66253928353
1242,5.816303379197457,0.0,3.3744513557733557e-10,2.7820248109044204e-11,8.103994650860171e-12,0.0,2.799284465669471e-10,64240.70838352813
1243,4.621656648854858,0.0,3.99438043793314e-10,2.3173062231475443e-11,1.8475711899111237e-11,0.0,3.124590447934045e-10,64430.52594537732
1244,4.941145127039153,0.0,1.3030595067303265e-10,2.5287316504249982e-11,4.856438028021398e-12,0.0,1.2871908698843084e-10,63513.437436402564
1245,5.837586825529748,0.0,2.95817299958183e-10,1.7105742243680517e-11,1.5917118213704356e-11,0.0,2.1146240936298272e-10,63340.22808962723
1246,4.578372668734165,0.0,2.676988717413964e-10,2.549669157638572e-11,1.5520283475025944e-11,0.0,1.9858795046201649e-10,62927.76031533991
1247,5.4019477354929055,0.0,9.293251560808259e-10,2.0497937376104027e-11,4.772645117962647e-12,0.0,6.65661221677826e-10,63785.90580136529
1248,4.540931648390674,0.0,5.4138684370203e-10,5.6035756775633826e-11,0.0,0.0,4.5352609551829277e-10,63186.660103637914
1249,3.821665245324858,0.0,9.82050116129722e-10,3.806989200863386e-11,3.260010352007352e-12,0.0,7.384801906436086e-10,63958.672735769185
1250,3.9715655568233927,0.0,7.051822463489215e-10,6.000194493543622e-11,0.0,0.0,5.800219867807055e-10,63960.511368934305
1251,5.696127213410308,0.0,1.0368652440816692e-09,4.7685878618640306e-11,1.5076913365318107e-12,0.0,7.927252581773283e-10,64507.46363427484
1252,4.542002098583617,0.0,9.283618130788247e-10,6.200732614702018e-11,0.0,0.0,7.466152963099409e-10,63121.128015978575
1253,5.151517766058585,0.0,1.7850226487361904e-09,5.840526871356276e-11,1.1199303319604422e-11,0.0,1.3410822845851168e-09,63334.825274077484
1254,4.7703893322477136,0.0,2.692078187764001e-09,9.890985147589371e-11,6.901377226883058e-12,0.0,2.0605047505153823e-09,62759.50160332812
1255,4.895274655951206,0.0,1.5772801515044627e-10,1.5339216173267019e-10,0.0,0.0,3.7921570476395177e-10,62281.79364173025
1256,4.951105685629851,0.0,5.088678177423466e-10,2.981638386270358e-11,1.7562975900182585e-11,0.0,4.027079606685632e-10,62566.237831684535
1257,7.838394224607285,0.0,3.7298660370763885e-10,2.2225133821888132e-11,6.742759967776627e-12,0.0,3.2659690696169843e-10,62711.23846526996
1258,3.2708769869409036,0.0,2.753255970540376e-10,2.3126550000996498e-11,1.1013597012437898e-11,0.0,2.371181353315367e-10,61071.476273705775
1259,5.559712421162106,0.0,2.6324294756301106e-10,1.6072572494387022e-11,1.1471256039407532e-11,0.0,2.17724851662774e-10,61107.3167010297
1260,4.447554772194935,0.0,2.3713372584175836e-10,1.5797418893866743e-11,7.163557612212241e-12,0.0,1.950635561925392e-10,58847.02586534801
1261,4.5580507101586925,0.0,6.080389904688886e-09,1.070503052152611e-10,1.5108550511521018e-10,0.0,4.128788460837737e-09,56395.563854087224
1262,5.473243137534927,0.0,1.377626997084305e-08,5.890070634926086e-10,1.1807976979192929e-10,0.0,9.745412465732688e-09,53705.749243413076
1263,7.170983734636025,0.0,1.4445576661801982e-09,7.578940351950238e-10,0.0,0.0,2.2397658143650724e-09,51067.35763334598
1264,7.1943099236367,0.0,8.33364336694394e-09,3.3467519782506454e-10,2.3875364463187143e-11,0.0,5.8579925174123565e-09,47012.326475444956
1265,5.349737161499611,0.0,4.96172928710849e-11,4.46537732052291e-10,0.0,0.0,7.851482903083179e-10,43159.223111416744
1266,6.172594321419938,0.0,2.332267744824437e-09,0.0,1.0864853753342058e-10,0.0,2.0207503702685523e-09,41002.98025923774
1267,2.9499068450728574,0.0,3.2584837773330584e-09,0.0,1.5612353980003982e-10,0.0,2.9330204679320374e-09,38341.72065289818
1268,4.625403858372007,0.0,5.638033193775189e-09,0.0,5.031733024344364e-10,0.0,5.030871575993064e-09,36808.631754113594
1269,5.08570419613574,0.0,4.387037532068351e-09,7.062929435489795e-11,2.5382882335546726e-10,0.0,4.229231775555472e-09,35027.43921178025
1270,6.142675934007546,0.0,0.0,3.0775881115709747e-10,0.0,0.0,4.672753086099054e-10,32575.366714657066
1271,4.123365980030932,0.0,4.558242805049861e-10,3.9539970262614426e-12,1.4902329390731618e-11,0.0,4.291305914282743e-10,30251.253096133853
1272,6.188137911881745,0.0,2.538557734731891e-10,1.2261721813217686e-11,9.764717130519557e-12,0.0,2.645306224652099e-10,29299.835440707993
1273,3.825588248855899,0.0,3.2868996757937836e-10,0.0,1.3146270305432462e-11,0.0,3.0044947739426086e-10,26665.457143102845
1274,5.138571327950332,0.0,1.0395850574691447e-10,1.5600938403526864e-11,0.0,0.0,1.2204189016296706e-10,24682.92388064221
1275,2.7381695059230147,0.0,4.715157275717994e-10,0.0,7.845809802616891e-12,0.0,3.8611229135353067e-10,22919.15576985497
1276,4.997957670311824,0.0,4.900591577775857e-10,4.612197457592858e-12,0.0,0.0,4.31499604471618e-10,22676.99891194518
1277,3.9239772882443407,0.0,1.2115837073446066e-09,0.0,0.0,0.0,9.90654735523349e-10,21102.411828405224
1278,3.7511268071305546,3.6945287088352124e-13,1.494467349503906e-09,4.959183837277028e-12,0.0,0.0,1.2844871183460517e-09,19749.556932179872
1279,5.413784605990766,0.0,6.969618943881858e-11,8.88209567795007e-11,0.0,0.0,2.254933906484138e-10,20043.675116330465
1280,5.223274455620561,0.0,8.098034651847702e-11,1.3652624702948693e-11,7.910590246589299e-14,0.0,9.036078512097432e-11,19462.711701155597
1281,4.760531412385681,0.0,7.699881007682747e-11,5.194885736573029e-12,2.1887751041591403e-12,0.0,6.75591183932234e-11,20428.2542341235
1282,3.3381501068561836,0.0,4.027899506760807e-10,0.0,5.819838190354824e-11,0.0,3.0485459823322064e-10,20633.957073369984
1283,1.3171063028042642,0.0,6.014227712420422e-10,6.33123292820135e-11,6.782176839390565e-11,0.0,3.8661678901639284e-10,20469.370990335847
1284,0.0,0.46976217090719063,2.1378931856659465e-09,7.68083120782457e-12,0.0,3.3833661094805407e-10,1.5617171340741345e-09,22783.830718574158
1285,1.191674158846624e-09,6.265803493168663e-09,1.532873704168282,8.901077479535451e-10,0.0,6.714254073461477e-10,1.0730115920850192,25891.231209150927
1286,0.5209351684283842,4.874568601891101e-13,3.061871517475391e-11,4.7930230527048176e-11,3.654324155826133e-12,0.0,1.0730115920205598,29424.99569537185
1287,6.472231550739251e-12,1.4222613657021155e-10,1.336961871664427,2.0828100937202386e-11,0.0,1.8509747667214214e-11,2.0088849021427606,31122.773119345547
1288,4.7471076864300193e-11,0.10526676508850047,1.7625973970620964e-10,2.6388856059181866e-11,0.0,5.36937708243003e-11,2.008884902209031,33233.858947622546
1289,1.576600764846546,0.0,4.257039317723866e-11,8.28070903263787e-11,8.835805899748769e-12,0.0,2.0088849020914625,36965.29407820509
1290,1.177362680768012,2.3524794867149335e-10,1.4632449383367514e-09,3.55614937899852e-09,3.367882610943602e-10,0.0,2.0088848969442124,39150.303236203894
1291,0.1552571972085688,3.682445729321527e-12,8.524975640226894e-11,1.1691081300300167e-10,9.612917402802312e-12,0.0,2.0088848967955726,41190.342568705906
1292,1.4132484672506738,0.0,2.3121596882265534e-10,0.0,7.174706470398511e-11,0.0,2.0088848969461117,44543.01822905642
1293,0.6158502200686956,2.2565118722955838e-11,2.5870270886675064e-10,4.315095660619153e-10,6.980969785254608e-11,0.0,2.0088848963733836,46971.70173112309
1294,1.906076676106947,0.0,2.1480606091650834e-10,2.6316118320927468e-12,7.848429520980139e-11,0.0,2.0088848964792576,49917.66290567647
1295,2.0933718356330426,2.0827318978817682e-11,2.976838375644412e-10,6.018809103839818e-10,1.7430547920057063e-11,0.0,2.008884895651814,51966.18106194818
1296,0.5672914951238692,6.010118621775116e-11,1.7842771906441351e-09,2.9636210994175032e-09,7.424689427191233e-11,0.0,2.0088848918638886,52726.84981403108
1297,5.40709169348866e-09,5.358582559258196e-09,1.033005786341849,6.527930677246094e-10,0.0,6.15206036264107e-10,2.731988941031821,54080.066122340606
1298,1.375304042417471,6.1768135741098404e-12,1.7963477239001232e-10,2.5251668160242893e-10,9.115560089437383e-12,0.0,2.7319889407144062,56239.072197251386
1299,2.2214910491411386,1.9699443447255616e-10,5.491118612842017e-09,6.5331835729629e-09,2.903259049921603e-10,0.0,2.731988933102265,57522.92381826146
1300,1.6383368530670928,7.325063201969436e-11,1.5662936127680256e-09,1.6001384303332186e-09,2.917657696977583e-11,0.0,2.7319889313465837,59354.77444141533
1301,1.0374557884882154,6.3121932650188856e-12,1.1904917653018507e-10,1.0272532600086725e-10,3.3232145815619682e-12,0.0,2.731988931247067,61411.594930308216
1302,4.378672648708914,2.231564767876873e-11,9.379404798913514e-11,1.4386401187256727e-10,1.1442386629804441e-11,0.0,2.731988931058586,64136.126237851306
1303,4.443075272727074,0.0,1.98845591379627e-12,1.6028228365027265e-10,3.519827647488511e-10,0.0,2.731988930695585,64613.45712238738
1304,7.035614970098813,0.0,7.30712118865699e-12,5.244053953965608e-10,4.282812571397173e-11,0.0,2.7319889298012465,65296.89377196642
1305,5.146639300164366,0.0,1.047982732638543e-10,5.470535899713493e-10,7.27497520961188e-11,0.0,2.731988928930769,64472.483653362426
1306,3.0292190990184653,0.0,4.4412154438563795e-11,9.62087520943721e-11,1.0058677591825704e-11,0.0,2.7319889287897174,64995.73412883886
1307,5.661388395084464,0.0,5.19390530196098e-11,1.1153986522629148e-10,8.634923508874884e-12,0.0,2.731988928624938,65813.33414739779
1308,5.678762947626636,0.0,1.8340933428401593e-11,1.3540100082425669e-10,1.3880069085036543e-11,0.0,2.731988928400528,66082.1125082247
1309,6.632938825962594,0.0,5.5716642315431306e-11,5.748938980568083e-10,3.870191365722218e-11,0.0,2.73198892745391,66002.9108439508
1310,3.7076936026875122,0.0,1.2717433984564066e-10,9.463172498665156e-10,6.937073064767783e-11,0.0,2.731988925910402,64713.530228052405
1311,3.9625456560949113,0.0,8.21449850632568e-10,6.319858355482496e-09,9.765805387429188e-10,0.0,2.731988915385274,65789.12975444319
1312,6.965936499669639,0.0,5.368070942437506e-10,2.3113981957857025e-09,1.1584213374300655e-10,0.0,2.7319889117765155,65906.8738486963
1313,5.677901814495829,1.0738453010208416e-11,7.99639739928776e-11,5.504756689761481e-10,4.218215285388259e-11,0.0,2.7319889108873463,65099.124346288896
1314,5.0065528276653035,2.260484641037211e-11,1.3148709439816242e-10,2.3470243934674537e-10,2.108616627394076e-11,0.0,2.73198891055965,64655.67240459631
1315,6.266810038228738,0.0,8.700296303541851e-10,2.18052261006409e-09,1.6625941615322632e-10,0.0,2.7319889074253156,64639.38653349035
1316,5.840466925882432,0.0,1.6318295265515093e-10,0.0,8.778836237781452e-11,0.0,2.7319889075060186,63257.2260396855
1317,5.986008035232575,0.0,1.281724327940018e-10,0.0,1.0381084061133198e-10,0.0,2.7319889076856225,61293.090053841
1318,5.640296217084512,0.0,5.011710263603011e-10,1.8194237822896562e-09,2.2123406047804418e-10,0.0,2.7319889048861685,60396.978963263944
1319,3.7163741986944387,5.528714586503462e-11,2.859693241442213e-10,8.090635999137563e-10,4.6771434078771516e-11,0.0,2.7319889036910725,60399.80682487013
1320,3.4545841193939695,4.2135152104057945e-10,1.1384446432905018e-09,2.914890167998177e-09,1.7019633688226298e-10,0.0,2.7319888993647146,60611.34505388755
1321,4.606567549435329,1.6480392281710747e-11,4.5064767831104786e-11,1.0339163908855628e-10,5.7022443422694255e-12,0.0,2.7319888992131314,60367.91864366933
1322,4.114596530081149,3.1213755327378445e-11,9.114939542055602e-11,2.099286202021252e-10,9.547383791633755e-12,0.0,2.7319888989071845,59248.85449475179
1323,6.130022741537427,1.4341138881670535e-10,6.573921789273258e-10,3.2776322081645058e-09,1.4533206803786032e-10,0.0,2.731988893676547,58634.23151342325
1324,6.026875924425268,1.3584520750194706e-10,7.492455582803266e-10,3.101056112648564e-09,1.5159423332220778e-10,0.0,2.731988888882699,57534.580767727384
1325,6.850657348757016,2.4798241199103673e-11,5.295869469744633e-11,1.5766821169144236e-10,1.8000409090549517e-12,0.0,2.7319888886411405,57004.860722156576
1326,5.39713061763359,4.410379199049354e-10,5.712306597257018e-10,2.0076968820380413e-09,1.232723980033221e-10,0.0,2.7319888856354733,55797.67680331061
1327,5.6889038672425905,1.2472550838851816e-10,2.6370896992887624e-10,4.791814562921239e-09,3.8367422993145553e-10,0.0,2.7319888777124843,55505.15402701389
1328,5.488182506066282,7.489316213561007e-11,2.0081938187382895e-11,9.474945302455966e-12,4.351664396676642e-11,0.0,2.731988877689295,56381.00141131754
1329,6.128789754808157,1.0111004737504982e-11,3.157673868683234e-11,1.9281341619066176e-10,4.576419268369709e-11,0.0,2.731988877364516,57059.40966308598
1330,4.563868882428047,9.520312248982798e-12,1.2630804314186889e-11,0.0,3.117499746657358e-11,0.0,2.731988877373008,55975.23690582609
1331,6.165890160594228,0.0,6.981781931125775e-11,4.5076229977607126e-10,5.7323641553332296e-11,0.0,2.731988876643549,56548.23549074694
1332,5.530100013861194,6.510157763380977e-12,4.804182189297694e-11,1.1529129537430675e-10,3.915125601356851e-11,0.0,2.731988876464444,55725.06855307087
1333,4.212748464360318,3.27406616343495e-11,1.3622545678402757e-10,2.746001147640347e-10,9.716667629470404e-11,0.0,2.7319888760555817,56605.765048971465
1334,5.726613031232156,2.442610192936653e-11,1.610100390879494e-10,7.552631508092807e-10,1.1724046300272824e-10,0.0,2.7319888748564,57500.350731994986
1335,4.183553437823204,8.09293356940601e-11,2.658873694551193e-10,6.811506883156165e-10,9.688399347922701e-11,0.0,2.731988873860692,57649.2090309865
1336,5.449776311962998,7.481402185041623e-11,1.4612099691694857e-10,4.5408520367790867e-10,8.27687963877888e-11,0.0,2.731988873163301,57986.019832763806
1337,4.845534627785809,3.089633230254932e-10,3.3468326945963864e-10,1.552268151817526e-09,1.5716204393958828e-10,0.0,2.73198887073886,58270.900988928144
1338,4.975983950000098,2.976658434697454e-10,2.2896150999168767e-10,1.0044778773484565e-09,1.4606508096603626e-10,0.0,2.731988869148669,58847.86251786004
1339,3.74728601167168,1.9159446632892427e-10,1.9966382529549328e-10,3.8996463687616885e-11,2.643109385606851e-10,0.0,2.7319888690505088,59499.87684825161
1340,2.2600666431599765,1.6731376755126563e-11,1.2999029656078867e-10,1.4260964040935934e-09,3.4217209328355033e-10,0.0,2.731988866416802,60779.04572780028
1341,4.352497710053328,3.549361485835804e-11,2.948131219600565e-10,7.010679135977251e-10,1.442008135441641e-10,0.0,2.7319888653828612,61358.54769609733
1342,5.645451096280862,0.0,6.946909951983123e-10,7.221514092779733e-10,5.372598907026644e-10,0.0,2.731988864264836,61941.553448961015
1343,4.167723144557099,8.772199732707067e-10,3.3239976801334487e-09,3.491265983743696e-09,1.2665515019642656e-10,0.0,2.731988860184722,62627.29922658157
1344,2.9351968950876994,8.39961781253267e-11,3.069749072249367e-10,4.54572015719905e-10,2.1094769203265895e-11,0.0,2.731988859604709,63245.06748573917
1345,2.218874134784658,5.014753779960225e-10,1.8253006808549822e-09,2.4160077803525314e-09,7.26284595325359e-11,0.0,2.731988856630921,62548.912587077444
1346,2.80320499558792,1.7627936066074505e-10,6.470039074095095e-10,9.948971129127791e-10,3.7983870720193045e-11,0.0,2.731988855332666,63445.69877700421
1347,3.783750772955108,1.9471377752065314e-10,5.733912867016194e-10,9.295365551194689e-10,4.037783296123298e-11,0.0,2.731988854094327,64457.85313697854
1348,4.896637718261997,1.3513490985244089e-10,3.387272025277795e-10,5.795895881814742e-10,2.791296072520111e-11,0.0,2.73198885331043,63713.358380006815
1349,4.274947007329608,1.8756854056738857e-09,5.595128054626925e-09,7.376938773586318e-09,4.997609393985141e-10,0.0,2.731988844198639,63948.56376824962
1350,4.772988816296956,3.737987436099161e-11,1.0204171517343818e-10,9.421981624036841e-11,1.7800862122132553e-12,0.0,2.7319888440999316,65402.48089667498
1351,7.285475721703827,0.0,0.0,1.5825619302365003e-09,4.6451857753605374e-10,0.0,2.731988840985527,65417.50304952867
1352,6.56657618293786,0.0,0.0,1.3202292780693555e-09,3.1491708203331397e-10,0.0,2.7319888386354476,64249.26945812759
1353,3.9757214403404557,7.094694165432531e-11,5.092941417867746e-10,8.405697804018654e-09,6.568033086242486e-10,0.0,2.731988824747403,62721.35000906253
1354,5.476767964753886,0.0,2.8637363362059717e-11,2.598971150874814e-10,5.6567655120121464e-11,0.0,2.7319888243091093,65012.77489310326
1355,4.48753637122142,0.0,2.0633137832634264e-10,3.2501457970150645e-09,1.750763333328042e-10,0.0,2.731988818953638,63835.2055106005
1356,6.976033719301482,0.0,0.0,2.1141422609849267e-10,1.5555028162454767e-10,0.0,2.7319888185592225,64133.98749575859
1357,5.7219905065812995,0.0,2.554078453618708e-10,4.111008667261065e-09,4.28056238677822e-10,0.0,2.7319888117810573,62560.99243699351
1358,5.832820476186878,0.0,2.8374973980281203e-11,9.942235724573812e-11,4.783809682970867e-11,0.0,2.731988811596962,61899.69981342071
1359,4.676876173596899,0.0,3.4865021331232036e-10,1.6204812988032923e-09,1.0266491073706416e-10,0.0,2.7319888090008106,60403.03959990044
1360,5.8119216561435385,0.0,3.0441138498734114e-10,1.880408899148201e-10,2.297274280224049e-11,0.0,2.731988808823429,59655.181201635685
1361,5.7575350141168995,0.0,3.5229252941573253e-10,1.5308947718044827e-10,2.6089301622065496e-11,0.0,2.7319888087353714,59199.49953272474
